Id,Joint 0 x,Joint 0 y,Joint 1 x,Joint 1 y,Joint 2 x,Joint 2 y,Joint 3 x,Joint 3 y,Joint 4 x,Joint 4 y,Joint 5 x,Joint 5 y,Joint 6 x,Joint 6 y,Joint 7 x,Joint 7 y,Joint 8 x,Joint 8 y,Joint 9 x,Joint 9 y,Joint 10 x,Joint 10 y,Joint 11 x,Joint 11 y,Joint 12 x,Joint 12 y,Joint 13 x,Joint 13 y,Joint 14 x,Joint 14 y,Joint 15 x,Joint 15 y,Joint 16 x,Joint 16 y,Joint 17 x,Joint 17 y,Joint 18 x,Joint 18 y,Joint 19 x,Joint 19 y,Joint 20 x,Joint 20 y
10,39.98693370819092,11.010573863983154,23.106127738952637,101.31344032287598,20.778249740600586,79.57579231262207,18.997209072113037,48.091355323791504,26.493754863739014,26.138635635375977,12.245046138763428,110.76340985298157,29.480358123779297,116.9226541519165,50.420894622802734,106.53317499160767,49.08911418914795,71.84752655029297,18.473918437957764,92.87994766235352,33.08417987823486,110.47081279754639,55.812543869018555,113.64701128005981,59.17523956298828,80.99907493591309,32.20874738693237,64.84700775146484,34.721099853515625,91.31018257141113,50.80200386047363,105.52135133743286,62.36684036254883,82.19576072692871,32.39636421203613,77.71605014801025,37.96795845031738,95.31786155700684,48.47116947174072,104.09355354309082,61.63466739654541,81.44378471374512
11,71.12051773071289,15.608516216278076,13.505007266998291,55.0022668838501,24.795072078704834,44.912177085876465,33.76931190490723,27.479228973388672,50.15014934539795,17.97912311553955,15.11023497581482,105.8440170288086,32.87068462371826,83.41254615783691,49.48459434509277,62.93650436401367,57.02313709259033,40.125393867492676,22.460667610168457,118.8929374217987,43.63915538787842,98.10601377487183,63.549038887023926,78.37031078338623,72.4627628326416,53.67653942108154,32.68754005432129,105.67164611816406,52.07462406158447,96.5868616104126,70.97266483306885,84.28507137298584,81.38592624664307,61.694467544555664,50.4777774810791,102.75830316543579,63.29758644104004,98.15815448760986,75.2924633026123,91.84595012664795,87.00049877166748,68.76937961578369
12,55.2150354385376,13.11483383178711,18.485601663589478,94.57035636901855,22.09025812149048,75.45377349853516,24.037580013275146,52.39398002624512,35.04213809967041,30.389511585235596,16.40273666381836,114.5780668258667,19.616357803344727,96.79691505432129,23.557181358337402,77.41541004180908,28.086341381072998,52.33554935455322,34.39454364776611,110.93774938583374,37.55651569366455,96.89313077926636,40.59618377685547,80.17129707336426,44.89841938018799,55.145015716552734,49.821420669555664,106.19582223892212,54.02299976348877,95.26142883300781,57.21887016296387,78.33480930328369,58.716843605041504,55.05899715423584,72.48755645751953,106.29629278182983,74.07682514190674,94.509202003479,74.55955123901367,80.88419723510742,73.19369411468506,54.91873645782471
13,27.67799997329712,51.53043079376221,87.36233806610107,106.66196393966675,75.26294136047363,102.47875928878784,61.9116153717041,92.92009162902832,46.56837749481201,71.41489696502686,66.09084510803223,82.76754570007324,81.29814434051514,74.46997547149658,96.65378427505493,62.533263206481934,90.63325691223145,56.1381254196167,51.499558448791504,69.50624370574951,67.9127140045166,60.96423053741455,87.62736320495605,48.93777084350586,85.82141971588135,39.21963882446289,39.95521640777588,57.856584548950195,55.48534393310547,48.91404724121094,73.52391242980957,36.791558265686035,74.89984893798828,28.918278217315674,42.04626750946045,38.91245460510254,49.64139270782471,32.64855909347534,58.17447757720947,25.032410144805908,58.304524421691895,19.718201160430908
14,18.489677906036377,30.848421573638916,120.96288192272186,44.70981788635254,105.97055578231812,28.217813968658447,81.64235877990723,18.58872127532959,49.23128700256348,20.260581970214844,108.68129682540894,74.48229694366455,94.86099910736084,51.59215831756592,73.93600654602051,28.011518478393555,53.3006534576416,10.826565980911255,97.6909065246582,61.40974140167236,83.98837375640869,55.32967948913574,67.44651222229004,46.76711845397949,37.90592575073242,27.898504734039307,82.62069988250732,64.52578163146973,70.57120037078857,63.45505142211914,53.390116691589355,60.59528350830078,26.30302667617798,44.381232261657715,65.66314601898193,70.93433570861816,54.787160873413086,74.58830451965332,42.58180522918701,78.09081268310547,17.20846462249756,63.44918918609619
15,23.13835859298706,17.763556957244873,50.60449028015137,96.23658227920532,32.95207500457764,79.3188362121582,15.65514874458313,55.83751201629639,14.43690276145935,30.12945318222046,48.268714904785156,101.91951751708984,57.49059009552002,88.71295356750488,68.57401943206787,67.49083137512207,60.7284574508667,38.101393699645996,50.05480194091797,93.57676076889038,64.39753723144531,88.20499992370605,81.34740352630615,73.05192279815674,76.91232967376709,39.906951904296875,53.5562105178833,85.73227787017822,66.6834602355957,83.74472236633301,83.62294387817383,72.10817432403564,81.61398220062256,43.91733741760254,69.96384620666504,88.69961261749268,78.46981906890869,86.26037502288818,87.31713676452637,77.24031066894531,80.85998725891113,50.471248626708984
16,47.27947521209717,42.36991786956787,28.13763666152954,38.167795181274414,29.143885612487793,45.248345375061035,18.987253427505493,47.17997455596924,30.312260150909424,44.968645095825195,54.96070957183838,83.0641508102417,58.10241889953613,55.9815149307251,60.81924629211426,29.087634086608887,49.99363422393799,20.012712001800537,67.91215515136719,87.85773754119873,76.89580631256104,63.72115707397461,83.22814464569092,36.677560806274414,74.17602443695068,20.543590545654297,80.01114559173584,84.42057418823242,90.15510177612305,67.5019474029541,97.26331853866577,45.74134635925293,89.60195636749268,26.455177307128906,98.92327165603638,84.2076587677002,106.44601535797119,71.62519550323486,111.46275424957275,57.27768135070801,102.78789186477661,37.17335224151611
17,12.329382419586182,25.55519390106201,115.81668663024902,34.74251937866211,91.96266841888428,37.54827117919922,70.02497386932373,38.752379417419434,41.85417366027832,34.347575187683105,82.15584468841553,68.96867752075195,90.99968433380127,49.88767910003662,95.30566549301147,27.593443393707275,77.63647079467773,17.425161838531494,65.87397956848145,72.57787227630615,73.87002182006836,54.282649993896484,80.67920780181885,31.404856204986572,63.78982067108154,15.47463583946228,47.45767021179199,70.30377769470215,53.62499141693115,54.506879806518555,59.005547523498535,35.45267200469971,46.85303497314453,18.31650447845459,35.890323638916016,69.81653690338135,38.074883460998535,55.609829902648926,38.40330410003662,42.26072406768799,25.1666522026062,25.57305908203125
18,45.06169319152832,14.749783754348755,24.66036605834961,90.41975784301758,22.756325244903564,65.59557247161865,27.06949472427368,34.55844306945801,36.36703681945801,22.28189516067505,13.974871397018433,75.81342697143555,19.60862112045288,98.63305950164795,43.716814041137695,103.59165716171265,63.07198524475098,71.83449459075928,27.617724895477295,76.20126914978027,26.49871253967285,102.24808597564697,48.31809902191162,114.93910551071167,68.36941814422607,84.99594306945801,35.555171966552734,69.63073444366455,29.661526679992676,96.60566234588623,47.748351097106934,111.97415924072266,66.85000038146973,88.83289051055908,30.181217193603516,89.29356861114502,34.06857395172119,108.9838240146637,47.928961753845215,116.08318591117859,60.4582462310791,90.42747592926025
19,10.245360851287842,17.91625690460205,79.8378849029541,65.47200202941895,58.75449180603027,58.40060901641846,36.94044017791748,45.13026523590088,19.900625228881836,29.95531129837036,98.9188905954361,42.030914306640625,86.9702377319336,37.099801540374756,76.60315418243408,25.960915088653564,58.07929229736328,17.55843424797058,47.92447376251221,48.76832962036133,63.0424861907959,46.49782466888428,77.59533596038818,37.582231521606445,66.84897422790527,14.480180501937866,57.19080829620361,53.59543228149414,68.70326900482178,45.85579490661621,79.3125467300415,34.2838077545166,69.20444107055664,14.60380744934082,90.53316307067871,47.42026710510254,85.72120475769043,41.21780490875244,83.93781661987305,33.956210136413574,69.22915267944336,17.58750057220459
20,19.503616333007812,15.112337589263916,73.15969467163086,74.03727722167969,65.09010314941406,60.25928592681885,55.54140377044678,41.750393867492676,38.9687442779541,25.378998279571533,49.076040267944336,104.88278532028198,45.74700927734375,89.90608501434326,42.397682189941406,74.50219440460205,37.58503246307373,56.42660045623779,25.68195152282715,116.31255388259888,26.152873039245605,97.48167848587036,26.076509952545166,79.89506816864014,26.47588872909546,62.222718238830566,18.265098571777344,111.62775874137878,17.839229583740234,94.6331958770752,17.722434043884277,79.56669807434082,18.620116233825684,63.11873722076416,16.423108339309692,104.48993110656738,13.18483591079712,91.36682224273682,11.025084018707275,80.91848087310791,11.284968137741089,62.341904640197754
21,69.65314292907715,85.80666542053223,47.47742557525635,99.15617227554321,52.67147445678711,100.5564079284668,56.200111389160156,103.72548007965088,58.550838470458984,95.45303678512573,60.01965141296387,76.62187576293945,37.835137367248535,63.429298400878906,19.536353588104248,52.74296188354492,25.35657835006714,65.70533752441406,71.18834400177002,73.39580631256104,50.70452404022217,56.17248249053955,32.197293758392334,41.12358570098877,30.63836431503296,47.606411933898926,75.47755718231201,64.61484146118164,59.09206485748291,47.70755481719971,45.09687614440918,33.520477294921875,41.197940826416016,37.8720760345459,73.23423385620117,39.83015537261963,64.75275993347168,30.636913776397705,59.01826477050781,23.11621332168579,56.76584339141846,30.60166025161743
22,19.591504096984863,37.45584487915039,65.90734195709229,86.07317161560059,57.07384490966797,80.19161987304688,51.84591865539551,71.22764015197754,38.375749588012695,53.15729904174805,109.60673952102661,47.926170349121094,96.93804550170898,39.790968894958496,85.4871473312378,33.52366352081299,67.39581108093262,38.41156005859375,78.68856143951416,55.26261043548584,71.56540012359619,39.378339767456055,67.97956848144531,25.71164321899414,55.79061222076416,26.417370319366455,42.166704177856445,58.95544910430908,43.44927406311035,39.346720695495605,45.49372482299805,23.997387886047363,41.7159309387207,20.724435329437256,22.392239093780518,47.57641315460205,22.69776439666748,36.61836242675781,24.890690326690674,26.457255840301514,24.01788330078125,18.572414875030518
23,39.17788219451904,89.38668394088745,78.11624526977539,61.33013153076172,66.5929126739502,68.08386611938477,55.85518169403076,75.0906810760498,46.983595848083496,81.92678451538086,90.28208589553833,43.47770023345947,90.50852680206299,57.78637886047363,90.32870960235596,70.33766841888428,80.7151870727539,82.13301944732666,97.03953647613525,46.410475730895996,97.5556411743164,60.547287940979004,96.89550018310547,73.56949043273926,83.79602336883545,82.91569900512695,89.08730888366699,48.73096466064453,91.50629043579102,62.241394996643066,91.88273429870605,74.87403106689453,81.46597003936768,83.12527656555176,82.93704319000244,55.0177116394043,83.6198263168335,64.72480821609497,84.21078586578369,72.65288352966309,75.16300582885742,82.17128372192383
24,13.252163171768188,45.817365646362305,87.18613862991333,20.64547300338745,70.34489440917969,24.01286506652832,51.12955188751221,22.783920288085938,31.73940134048462,32.43549823760986,110.56602191925049,51.57036018371582,106.09516048431396,43.439669609069824,99.17195892333984,37.04964351654053,78.48965167999268,29.860886096954346,116.59436416625977,65.06154918670654,108.5855016708374,57.43880844116211,100.2804822921753,50.09247875213623,81.84474849700928,43.427595138549805,109.9890251159668,76.2045030593872,102.94858455657959,68.85506057739258,94.25114822387695,62.21603870391846,78.17913913726807,55.68646430969238,103.74485778808594,85.25571250915527,97.63687753677368,81.39899063110352,90.30578136444092,78.05928802490234,70.52445030212402,70.11691379547119
25,62.8549108505249,10.88240122795105,25.97377300262451,103.06342554092407,31.890061855316162,82.71797847747803,40.735785484313965,58.38117980957031,51.5975980758667,32.48315143585205,12.725069761276245,119.05237174034119,28.097731113433838,110.44663143157959,43.95538139343262,99.25820398330688,55.221853256225586,80.15444660186768,10.073094606399536,110.79705047607422,27.361629962921143,104.69876384735107,44.342591285705566,97.29124641418457,56.20688819885254,79.20600986480713,11.932251453399658,95.599693775177,29.550983428955078,93.49509620666504,44.384554862976074,88.96264934539795,55.16543674468994,72.88398838043213,17.269317865371704,79.05445861816406,29.038681030273438,80.61500358581543,39.1943302154541,79.65299797058105,52.484968185424805,63.37747287750244
26,16.12036967277527,63.789573669433594,98.00030469894409,109.92857933044434,83.24585247039795,107.35316562652588,62.4993896484375,98.39551734924316,42.190388679504395,80.6373815536499,73.29007911682129,84.0039873123169,94.48201084136963,69.57418441772461,110.57577610015869,53.85437297821045,97.3821063041687,53.677340507507324,57.85092544555664,70.20520305633545,80.4481201171875,55.56061840057373,101.43293380737305,38.9874963760376,93.0225830078125,34.33543395996094,51.83803081512451,59.32226085662842,69.80690670013428,43.25145244598389,87.27901554107666,26.734453678131104,81.54815006256104,23.233489990234375,56.18266201019287,36.909674644470215,63.897850036621094,25.876739501953125,71.16470527648926,14.974186182022095,64.2746810913086,13.710698127746582
27,28.98675775527954,10.693485021591187,54.72581100463867,94.7715835571289,55.01547718048096,70.78677082061768,52.90055847167969,42.8102331161499,42.9751091003418,24.839760303497314,59.19104862213135,116.94863176345825,41.90951347351074,108.67119836807251,25.859435558319092,93.51561832427979,22.1064133644104,66.05068683624268,57.30064296722412,114.43082547187805,37.76857089996338,111.51919341087341,18.66071081161499,100.55817699432373,13.71203064918518,75.34961128234863,53.856675148010254,97.85820817947388,35.73669624328613,101.84305906295776,18.435635089874268,97.68230724334717,11.01731538772583,76.61343669891357,44.060208320617676,96.24769496917725,31.93749237060547,99.55561351776123,19.943999767303467,97.79102659225464,11.118080139160156,76.0121660232544
28,96.6302695274353,114.51771378517151,62.50055980682373,70.36488056182861,52.225693702697754,89.04522132873535,49.51089382171631,100.31839513778687,67.60058307647705,110.90019035339355,13.67337155342102,10.05435824394226,27.22594690322876,31.507015228271484,42.268248558044434,42.16037654876709,53.61699962615967,58.15329551696777,75.1630163192749,92.63579368591309,69.80674839019775,82.28672504425049,65.61624431610107,59.968780517578125,73.95630645751953,52.23051738739014,98.1249680519104,87.6025800704956,91.87086009979248,86.99994277954102,86.88223361968994,67.60602378845215,92.91356945037842,56.097723960876465,112.78666949272156,87.87719249725342,110.18713307380676,92.62972068786621,108.02609872817993,82.60707950592041,113.67210531234741,66.64704513549805
29,72.25522994995117,17.011560916900635,110.05263137817383,48.803460121154785,104.39658164978027,42.723618507385254,101.52524089813232,29.731709003448486,86.97952938079834,22.303094387054443,68.32506084442139,80.30257034301758,67.50809001922607,66.89527893066406,66.352370262146,52.28476428985596,69.14905548095703,38.990742683410645,36.799593925476074,93.69992065429688,41.94375991821289,76.56781768798828,45.75942420959473,59.68955326080322,54.840752601623535,46.17728805541992,25.241167068481445,99.79746627807617,30.537285804748535,81.21057415008545,36.58128070831299,64.61494159698486,47.512617111206055,50.253849029541016,23.32273530960083,96.9192156791687,26.800928115844727,82.66465091705322,31.06792116165161,71.15188980102539,43.05488586425781,54.01493740081787
30,111.35972142219543,56.37666702270508,31.420217514038086,83.54880619049072,49.204060554504395,84.13551235198975,73.37587261199951,87.46693229675293,94.5007677078247,74.96002292633057,44.91124153137207,66.51060676574707,26.32102060317993,63.13071346282959,19.024205684661865,60.732906341552734,45.68199634552002,64.82396125793457,54.517629623413086,52.77400016784668,31.75745439529419,47.79433345794678,17.251179695129395,43.97747039794922,41.41230297088623,47.46252727508545,60.80186462402344,43.576446533203125,40.08072566986084,36.644548416137695,26.431344985961914,31.46768569946289,44.63078212738037,34.8370418548584,51.390475273132324,27.443300247192383,38.120912075042725,22.236475467681885,30.799907207489014,18.049705028533936,51.669076919555664,22.271496295928955
31,100.21987295150757,63.74776744842529,78.46091175079346,68.90334892272949,96.49773597717285,74.42628860473633,110.83500289916992,71.8025016784668,111.07675361633301,65.10442161560059,54.16911029815674,31.18314790725708,65.6886157989502,22.240144729614258,75.5366153717041,17.69560956954956,89.66391468048096,29.4414701461792,28.42715883255005,54.64944076538086,40.3973445892334,37.29141902923584,52.34953689575195,22.890875339508057,70.1017427444458,29.17247438430786,20.692013263702393,71.53157711029053,31.814478874206543,51.57063579559326,42.12755489349365,36.30622863769531,58.74690914154053,35.046263694763184,16.84310507774353,74.81080436706543,25.476243495941162,61.02029895782471,32.14755392074585,51.25830554962158,48.74103927612305,45.8242301940918
32,9.883855104446411,35.13913822174072,72.6863603591919,114.44870781898499,59.10298728942871,102.77693319320679,43.69772529602051,85.5867338180542,28.31119155883789,60.786471366882324,56.495360374450684,89.616135597229,74.33840274810791,80.03945255279541,90.08485412597656,67.44136428833008,83.87905788421631,56.39729022979736,45.26078128814697,72.40858936309814,67.97097396850586,61.96909141540527,90.31015110015869,51.114338874816895,84.43033504486084,37.62156963348389,40.32925796508789,57.605594635009766,62.339993476867676,45.762431144714355,82.33835124969482,33.802844524383545,76.37469291687012,23.58131217956543,54.63070583343506,42.10324001312256,64.66826725006104,29.065450191497803,72.65608310699463,18.357572555541992,61.697303771972656,9.745930910110474
33,21.46481466293335,110.08271551132202,25.16048240661621,44.14387893676758,23.050447940826416,60.50353813171387,15.202154874801636,74.12944412231445,16.968966722488403,90.09043312072754,76.33845043182373,12.44064736366272,67.90067958831787,24.385836601257324,58.76023197174072,37.17711353302002,45.19642162322998,56.88435745239258,103.64516735076904,21.560707092285156,90.0704345703125,34.56774616241455,75.93831253051758,46.65344047546387,59.775567054748535,64.13681697845459,110.65478134155273,39.07915496826172,96.91353130340576,52.23744297027588,83.0570068359375,62.62012004852295,67.24489212036133,74.88928318023682,111.14778995513916,63.58118152618408,101.06634187698364,71.82784366607666,91.4116096496582,77.85404968261719,72.84233665466309,89.37605953216553
34,113.61430525779724,35.3653039932251,15.636504650115967,44.94747066497803,33.805387020111084,44.8551139831543,54.06331157684326,41.46096706390381,83.3290319442749,36.773390769958496,28.672043800354004,62.05426597595215,25.744277477264404,45.23420333862305,29.11647653579712,26.47620725631714,48.4069242477417,14.719662189483643,43.15515422821045,65.70590591430664,39.54663944244385,47.893799781799316,40.39911079406738,27.08727264404297,58.53316783905029,13.828988552093506,55.598198890686035,69.60006713867188,53.389625549316406,51.43921756744385,56.01474094390869,32.010597705841064,70.73401260375977,18.015114784240723,70.50176048278809,67.31636142730713,69.91192817687988,54.320862770080566,72.75508785247803,41.63249683380127,86.27640914916992,27.285797595977783
35,71.74667835235596,61.09944534301758,108.22098064422607,53.79671764373779,101.12434911727905,60.05381107330322,100.5986499786377,66.2677116394043,85.89166069030762,65.16452980041504,60.75320053100586,78.2662181854248,65.85702991485596,56.30061054229736,72.07596683502197,34.36202049255371,84.07632637023926,26.30973768234253,47.508554458618164,77.6810941696167,48.56106758117676,56.18453502655029,53.474220275878906,32.440617084503174,65.14603042602539,19.448938846588135,34.73141288757324,74.87128925323486,34.57426643371582,55.48225498199463,38.69274711608887,34.29145336151123,50.24837112426758,20.91606855392456,20.29573678970337,69.84144973754883,20.089802265167236,55.23126220703125,22.647602558135986,41.98456859588623,33.65615749359131,27.764774799346924
36,35.6062593460083,11.314850091934204,26.692557334899902,100.15660285949707,27.71572732925415,81.60962867736816,30.10729217529297,57.15653038024902,33.91805839538574,31.684938430786133,15.66590428352356,117.3404610157013,32.68441295623779,109.88535737991333,48.404194831848145,98.04951333999634,54.302836418151855,75.30441379547119,12.128276348114014,109.73911428451538,30.439475059509277,105.26892137527466,47.788888931274414,97.49196720123291,54.76623725891113,75.36045837402344,9.698503494262695,93.74552249908447,27.98047161102295,93.5104627609253,43.53548622131348,88.96799373626709,50.92313194274902,70.72556018829346,12.669054985046387,81.72675132751465,25.073835372924805,82.50075340270996,35.261351585388184,80.50611400604248,43.54868412017822,63.794137954711914
37,26.567441940307617,46.22300863265991,75.39001083374023,70.79405212402344,63.821468353271484,64.98061752319336,55.09451675415039,57.127976417541504,40.94105529785156,50.45418167114258,84.09793663024902,69.35967254638672,75.11869812011719,66.64129543304443,65.99924278259277,62.53440284729004,56.192331314086914,56.089131355285645,73.35887908935547,61.48857402801514,65.10213851928711,63.0581693649292,57.33183765411377,61.910826683044434,48.814839363098145,56.52158164978027,59.259782791137695,55.37075996398926,53.27628040313721,59.68363094329834,47.21695327758789,59.99265956878662,41.77560997009277,55.92344093322754,47.81919193267822,59.12691688537598,43.858187675476074,60.739535331726074,40.31164503097534,59.585944175720215,33.27772116661072,55.13906288146973
38,22.50434398651123,15.052124261856079,93.07556438446045,98.37864875793457,84.20832538604736,74.8453540802002,72.86387348175049,44.045204162597656,50.919118881225586,24.575262546539307,90.90182876586914,99.74832773208618,81.7412052154541,98.498450756073,68.38205623626709,91.40480899810791,53.205307960510254,66.44007205963135,68.48451805114746,98.8812518119812,63.41679859161377,105.08808064460754,51.71389579772949,104.1819224357605,36.0912971496582,78.56129360198975,51.676819801330566,87.19025421142578,48.75245475769043,100.68266487121582,38.171175956726074,104.60797071456909,23.621156692504883,82.97604084014893,39.10013294219971,99.44052171707153,36.0159330368042,106.78141784667969,28.059127807617188,107.84608173370361,12.678621292114258,84.72101783752441
